,Geography,Geographic Area Name,Geographic Area Name.1,State Name_x,State FIPS_x,Estimate!!Households!!Total,Margin of Error!!Households!!Total,"Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more",Estimate!!Households!!Median income (dollars),Margin of Error!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Margin of Error!!Households!!Mean income (dollars),Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Families!!Total,Margin of Error!!Families!!Total,"Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more",Estimate!!Families!!Median income (dollars),Margin of Error!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Margin of Error!!Families!!Mean income (dollars),Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Married-couple families!!Total,Margin of Error!!Married-couple families!!Total,"Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more",Estimate!!Married-couple families!!Median income (dollars),Margin of Error!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Margin of Error!!Married-couple families!!Mean income (dollars),Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Nonfamily households!!Total,Margin of Error!!Nonfamily households!!Total,"Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more",Estimate!!Nonfamily households!!Median income (dollars),Margin of Error!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars),Margin of Error!!Nonfamily households!!Mean income (dollars),Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,FIPS,Vaccine,Geography Type,State Name_y,State FIPS_y,Survey Year,Dimension Type,Dimension,Estimate (%),95% CI (%),Sample Size
3951,0500000US36103,"Suffolk County, New York",Suffolk County,New York,36.0,499744,4104,2.9,0.4,1.9,0.4,4.5,0.5,4.7,0.6,7.5,0.8,13.1,0.9,12.0,1.0,21.1,0.9,13.3,0.9,18.9,0.7,106228,3154,138724,3642,49.0,(X),(X),(X),(X),(X),359977,5990,1.6,0.4,0.7,0.3,2.4,0.5,3.3,0.7,5.7,0.7,12.1,1.0,11.6,1.0,23.4,1.2,16.3,1.1,22.9,1.0,125309,2422,158072,4600,(X),(X),49.5,(X),(X),(X),276306,6095,0.6,0.3,0.6,0.3,1.5,0.5,2.3,0.6,4.5,0.8,10.6,1,10.7,1,23.9,1.4,18.1,1.4,27.1,1.2,139822,3540,174418,5640,(X),(X),(X),(X),(X),(X),139767,5704,6.8,1.3,5,1.2,10.2,1.4,8.9,1.2,13.6,1.9,17.3,2.2,14,1.8,14,1.7,4.5,0.9,5.6,1,57312,4152,79037,4219,(X),(X),(X),(X),45.7,(X),36103,Td or Tdap,Counties,Suffolk,,2019,≥18 Years,Overall,64.3,63.0 to 65.7,
3953,0500000US36103,"Suffolk County, New York",Suffolk County,New York,36.0,499744,4104,2.9,0.4,1.9,0.4,4.5,0.5,4.7,0.6,7.5,0.8,13.1,0.9,12.0,1.0,21.1,0.9,13.3,0.9,18.9,0.7,106228,3154,138724,3642,49.0,(X),(X),(X),(X),(X),359977,5990,1.6,0.4,0.7,0.3,2.4,0.5,3.3,0.7,5.7,0.7,12.1,1.0,11.6,1.0,23.4,1.2,16.3,1.1,22.9,1.0,125309,2422,158072,4600,(X),(X),49.5,(X),(X),(X),276306,6095,0.6,0.3,0.6,0.3,1.5,0.5,2.3,0.6,4.5,0.8,10.6,1,10.7,1,23.9,1.4,18.1,1.4,27.1,1.2,139822,3540,174418,5640,(X),(X),(X),(X),(X),(X),139767,5704,6.8,1.3,5,1.2,10.2,1.4,8.9,1.2,13.6,1.9,17.3,2.2,14,1.8,14,1.7,4.5,0.9,5.6,1,57312,4152,79037,4219,(X),(X),(X),(X),45.7,(X),36103,Pneumococcal,Counties,Suffolk,,2019,≥65 Years,Overall,68.6,67.1 to 70.0,
3956,0500000US36103,"Suffolk County, New York",Suffolk County,New York,36.0,499744,4104,2.9,0.4,1.9,0.4,4.5,0.5,4.7,0.6,7.5,0.8,13.1,0.9,12.0,1.0,21.1,0.9,13.3,0.9,18.9,0.7,106228,3154,138724,3642,49.0,(X),(X),(X),(X),(X),359977,5990,1.6,0.4,0.7,0.3,2.4,0.5,3.3,0.7,5.7,0.7,12.1,1.0,11.6,1.0,23.4,1.2,16.3,1.1,22.9,1.0,125309,2422,158072,4600,(X),(X),49.5,(X),(X),(X),276306,6095,0.6,0.3,0.6,0.3,1.5,0.5,2.3,0.6,4.5,0.8,10.6,1,10.7,1,23.9,1.4,18.1,1.4,27.1,1.2,139822,3540,174418,5640,(X),(X),(X),(X),(X),(X),139767,5704,6.8,1.3,5,1.2,10.2,1.4,8.9,1.2,13.6,1.9,17.3,2.2,14,1.8,14,1.7,4.5,0.9,5.6,1,57312,4152,79037,4219,(X),(X),(X),(X),45.7,(X),36103,Tdap,Counties,Suffolk,,2019,≥18 Years,Overall,34.2,32.2 to 36.3,
3959,0500000US36105,"Sullivan County, New York",Sullivan County,New York,36.0,28960,1694,8.5,2.8,6.0,2.5,7.6,2.6,8.9,3.2,11.3,3.4,17.8,4.3,13.5,3.3,15.3,3.6,6.9,2.6,4.3,1.6,60137,4340,75269,5887,35.6,(X),(X),(X),(X),(X),16914,1752,2.5,1.5,7.7,4.4,5.0,2.5,9.2,4.0,12.2,4.5,17.2,5.4,14.7,3.8,16.1,3.8,9.2,3.8,6.3,2.4,68127,13100,85089,8204,(X),(X),35.4,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83189,11560,N,N,(X),(X),(X),(X),(X),(X),12046,1765,17.1,6.4,5.7,3.3,12.2,5.5,10.8,4.9,10.6,4.2,15.8,5.6,10.2,4.4,14.3,6.5,2.2,2.4,1.1,1.1,41003,10110,55547,7618,(X),(X),(X),(X),35.1,(X),36105,Pneumococcal,Counties,Sullivan,,2019,≥65 Years,Overall,70.6,68.5 to 72.4,
3961,0500000US36105,"Sullivan County, New York",Sullivan County,New York,36.0,28960,1694,8.5,2.8,6.0,2.5,7.6,2.6,8.9,3.2,11.3,3.4,17.8,4.3,13.5,3.3,15.3,3.6,6.9,2.6,4.3,1.6,60137,4340,75269,5887,35.6,(X),(X),(X),(X),(X),16914,1752,2.5,1.5,7.7,4.4,5.0,2.5,9.2,4.0,12.2,4.5,17.2,5.4,14.7,3.8,16.1,3.8,9.2,3.8,6.3,2.4,68127,13100,85089,8204,(X),(X),35.4,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83189,11560,N,N,(X),(X),(X),(X),(X),(X),12046,1765,17.1,6.4,5.7,3.3,12.2,5.5,10.8,4.9,10.6,4.2,15.8,5.6,10.2,4.4,14.3,6.5,2.2,2.4,1.1,1.1,41003,10110,55547,7618,(X),(X),(X),(X),35.1,(X),36105,Td or Tdap,Counties,Sullivan,,2019,≥18 Years,Overall,69.0,67.5 to 70.4,
3965,0500000US36105,"Sullivan County, New York",Sullivan County,New York,36.0,28960,1694,8.5,2.8,6.0,2.5,7.6,2.6,8.9,3.2,11.3,3.4,17.8,4.3,13.5,3.3,15.3,3.6,6.9,2.6,4.3,1.6,60137,4340,75269,5887,35.6,(X),(X),(X),(X),(X),16914,1752,2.5,1.5,7.7,4.4,5.0,2.5,9.2,4.0,12.2,4.5,17.2,5.4,14.7,3.8,16.1,3.8,9.2,3.8,6.3,2.4,68127,13100,85089,8204,(X),(X),35.4,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83189,11560,N,N,(X),(X),(X),(X),(X),(X),12046,1765,17.1,6.4,5.7,3.3,12.2,5.5,10.8,4.9,10.6,4.2,15.8,5.6,10.2,4.4,14.3,6.5,2.2,2.4,1.1,1.1,41003,10110,55547,7618,(X),(X),(X),(X),35.1,(X),36105,Pneumococcal,Counties,Sullivan,,2019,18-64 Years at Increased Risk,Overall,28.4,26.9 to 29.8,
3967,0500000US36105,"Sullivan County, New York",Sullivan County,New York,36.0,28960,1694,8.5,2.8,6.0,2.5,7.6,2.6,8.9,3.2,11.3,3.4,17.8,4.3,13.5,3.3,15.3,3.6,6.9,2.6,4.3,1.6,60137,4340,75269,5887,35.6,(X),(X),(X),(X),(X),16914,1752,2.5,1.5,7.7,4.4,5.0,2.5,9.2,4.0,12.2,4.5,17.2,5.4,14.7,3.8,16.1,3.8,9.2,3.8,6.3,2.4,68127,13100,85089,8204,(X),(X),35.4,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83189,11560,N,N,(X),(X),(X),(X),(X),(X),12046,1765,17.1,6.4,5.7,3.3,12.2,5.5,10.8,4.9,10.6,4.2,15.8,5.6,10.2,4.4,14.3,6.5,2.2,2.4,1.1,1.1,41003,10110,55547,7618,(X),(X),(X),(X),35.1,(X),36105,Tdap,Counties,Sullivan,,2019,≥18 Years,Overall,36.9,34.7 to 39.2,
3970,0500000US36109,"Tompkins County, New York",Tompkins County,New York,36.0,40322,1657,10.1,2.5,3.4,1.4,8.5,2.4,8.9,2.2,12.9,2.6,18.0,3.3,9.3,2.5,13.5,2.5,5.8,1.8,9.6,2.1,58626,5696,92501,8230,27.1,(X),(X),(X),(X),(X),19392,1407,2.0,1.5,1.1,1.3,2.6,1.6,6.3,2.2,10.5,3.2,20.3,4.8,12.2,3.8,18.8,4.4,8.6,2.5,17.4,3.6,90192,8780,136049,14053,(X),(X),22.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,106511,9944,N,N,(X),(X),(X),(X),(X),(X),20930,1852,18.1,4.6,5.5,2.5,13.9,4.4,12.1,3.7,14.9,4.4,15.2,4.4,7,2.7,8.1,3,2.8,1.8,2.4,1.6,35496,8026,50267,5763,(X),(X),(X),(X),31.2,(X),36109,Pneumococcal,Counties,Tompkins,,2019,≥65 Years,Overall,75.5,73.7 to 77.1,
3975,0500000US36109,"Tompkins County, New York",Tompkins County,New York,36.0,40322,1657,10.1,2.5,3.4,1.4,8.5,2.4,8.9,2.2,12.9,2.6,18.0,3.3,9.3,2.5,13.5,2.5,5.8,1.8,9.6,2.1,58626,5696,92501,8230,27.1,(X),(X),(X),(X),(X),19392,1407,2.0,1.5,1.1,1.3,2.6,1.6,6.3,2.2,10.5,3.2,20.3,4.8,12.2,3.8,18.8,4.4,8.6,2.5,17.4,3.6,90192,8780,136049,14053,(X),(X),22.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,106511,9944,N,N,(X),(X),(X),(X),(X),(X),20930,1852,18.1,4.6,5.5,2.5,13.9,4.4,12.1,3.7,14.9,4.4,15.2,4.4,7,2.7,8.1,3,2.8,1.8,2.4,1.6,35496,8026,50267,5763,(X),(X),(X),(X),31.2,(X),36109,Pneumococcal,Counties,Tompkins,,2019,18-64 Years at Increased Risk,Overall,36.4,34.3 to 38.4,
3976,0500000US36109,"Tompkins County, New York",Tompkins County,New York,36.0,40322,1657,10.1,2.5,3.4,1.4,8.5,2.4,8.9,2.2,12.9,2.6,18.0,3.3,9.3,2.5,13.5,2.5,5.8,1.8,9.6,2.1,58626,5696,92501,8230,27.1,(X),(X),(X),(X),(X),19392,1407,2.0,1.5,1.1,1.3,2.6,1.6,6.3,2.2,10.5,3.2,20.3,4.8,12.2,3.8,18.8,4.4,8.6,2.5,17.4,3.6,90192,8780,136049,14053,(X),(X),22.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,106511,9944,N,N,(X),(X),(X),(X),(X),(X),20930,1852,18.1,4.6,5.5,2.5,13.9,4.4,12.1,3.7,14.9,4.4,15.2,4.4,7,2.7,8.1,3,2.8,1.8,2.4,1.6,35496,8026,50267,5763,(X),(X),(X),(X),31.2,(X),36109,Td or Tdap,Counties,Tompkins,,2019,≥18 Years,Overall,73.6,72.1 to 74.9,
3980,0500000US36109,"Tompkins County, New York",Tompkins County,New York,36.0,40322,1657,10.1,2.5,3.4,1.4,8.5,2.4,8.9,2.2,12.9,2.6,18.0,3.3,9.3,2.5,13.5,2.5,5.8,1.8,9.6,2.1,58626,5696,92501,8230,27.1,(X),(X),(X),(X),(X),19392,1407,2.0,1.5,1.1,1.3,2.6,1.6,6.3,2.2,10.5,3.2,20.3,4.8,12.2,3.8,18.8,4.4,8.6,2.5,17.4,3.6,90192,8780,136049,14053,(X),(X),22.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,106511,9944,N,N,(X),(X),(X),(X),(X),(X),20930,1852,18.1,4.6,5.5,2.5,13.9,4.4,12.1,3.7,14.9,4.4,15.2,4.4,7,2.7,8.1,3,2.8,1.8,2.4,1.6,35496,8026,50267,5763,(X),(X),(X),(X),31.2,(X),36109,Tdap,Counties,Tompkins,,2019,≥18 Years,Overall,49.9,47.1 to 52.6,
3983,0500000US36111,"Ulster County, New York",Ulster County,New York,36.0,69376,2070,5.8,1.5,4.6,1.3,9.5,2.3,7.8,1.8,11.7,2.2,15.7,2.3,13.0,1.6,16.5,2.3,8.5,1.4,6.9,1.3,64087,3519,87755,6707,36.7,(X),(X),(X),(X),(X),41610,2487,4.6,1.8,1.0,0.7,4.8,2.0,5.4,1.8,10.9,3.1,15.6,3.1,14.8,2.0,21.1,3.1,12.2,2.1,9.6,1.9,86335,7407,108379,9375,(X),(X),39.5,(X),(X),(X),31524,2466,2.1,1.5,0.2,0.3,3.4,1.9,2.7,1,8.9,3,16.9,3.7,15.2,2.8,24.4,3.9,14.8,2.6,11.3,2.6,100756,6444,N,N,(X),(X),(X),(X),(X),(X),27766,2438,9,2.7,10.5,3.3,16.4,4.1,11.5,3.1,13.7,3.4,16.9,4,9.9,2.8,8.1,2.7,1.8,1.1,2.2,1.3,36586,3458,52131,4486,(X),(X),(X),(X),30.2,(X),36111,Pneumococcal,Counties,Ulster,,2019,18-64 Years at Increased Risk,Overall,31.7,30.1 to 33.1,
3985,0500000US36111,"Ulster County, New York",Ulster County,New York,36.0,69376,2070,5.8,1.5,4.6,1.3,9.5,2.3,7.8,1.8,11.7,2.2,15.7,2.3,13.0,1.6,16.5,2.3,8.5,1.4,6.9,1.3,64087,3519,87755,6707,36.7,(X),(X),(X),(X),(X),41610,2487,4.6,1.8,1.0,0.7,4.8,2.0,5.4,1.8,10.9,3.1,15.6,3.1,14.8,2.0,21.1,3.1,12.2,2.1,9.6,1.9,86335,7407,108379,9375,(X),(X),39.5,(X),(X),(X),31524,2466,2.1,1.5,0.2,0.3,3.4,1.9,2.7,1,8.9,3,16.9,3.7,15.2,2.8,24.4,3.9,14.8,2.6,11.3,2.6,100756,6444,N,N,(X),(X),(X),(X),(X),(X),27766,2438,9,2.7,10.5,3.3,16.4,4.1,11.5,3.1,13.7,3.4,16.9,4,9.9,2.8,8.1,2.7,1.8,1.1,2.2,1.3,36586,3458,52131,4486,(X),(X),(X),(X),30.2,(X),36111,Td or Tdap,Counties,Ulster,,2019,≥18 Years,Overall,66.3,64.6 to 67.8,
3986,0500000US36111,"Ulster County, New York",Ulster County,New York,36.0,69376,2070,5.8,1.5,4.6,1.3,9.5,2.3,7.8,1.8,11.7,2.2,15.7,2.3,13.0,1.6,16.5,2.3,8.5,1.4,6.9,1.3,64087,3519,87755,6707,36.7,(X),(X),(X),(X),(X),41610,2487,4.6,1.8,1.0,0.7,4.8,2.0,5.4,1.8,10.9,3.1,15.6,3.1,14.8,2.0,21.1,3.1,12.2,2.1,9.6,1.9,86335,7407,108379,9375,(X),(X),39.5,(X),(X),(X),31524,2466,2.1,1.5,0.2,0.3,3.4,1.9,2.7,1,8.9,3,16.9,3.7,15.2,2.8,24.4,3.9,14.8,2.6,11.3,2.6,100756,6444,N,N,(X),(X),(X),(X),(X),(X),27766,2438,9,2.7,10.5,3.3,16.4,4.1,11.5,3.1,13.7,3.4,16.9,4,9.9,2.8,8.1,2.7,1.8,1.1,2.2,1.3,36586,3458,52131,4486,(X),(X),(X),(X),30.2,(X),36111,Pneumococcal,Counties,Ulster,,2019,≥65 Years,Overall,71.3,69.4 to 73.1,
3989,0500000US36111,"Ulster County, New York",Ulster County,New York,36.0,69376,2070,5.8,1.5,4.6,1.3,9.5,2.3,7.8,1.8,11.7,2.2,15.7,2.3,13.0,1.6,16.5,2.3,8.5,1.4,6.9,1.3,64087,3519,87755,6707,36.7,(X),(X),(X),(X),(X),41610,2487,4.6,1.8,1.0,0.7,4.8,2.0,5.4,1.8,10.9,3.1,15.6,3.1,14.8,2.0,21.1,3.1,12.2,2.1,9.6,1.9,86335,7407,108379,9375,(X),(X),39.5,(X),(X),(X),31524,2466,2.1,1.5,0.2,0.3,3.4,1.9,2.7,1,8.9,3,16.9,3.7,15.2,2.8,24.4,3.9,14.8,2.6,11.3,2.6,100756,6444,N,N,(X),(X),(X),(X),(X),(X),27766,2438,9,2.7,10.5,3.3,16.4,4.1,11.5,3.1,13.7,3.4,16.9,4,9.9,2.8,8.1,2.7,1.8,1.1,2.2,1.3,36586,3458,52131,4486,(X),(X),(X),(X),30.2,(X),36111,Tdap,Counties,Ulster,,2019,≥18 Years,Overall,35.0,32.5 to 37.3,
3993,0500000US36113,"Warren County, New York",Warren County,New York,36.0,29593,1551,5.2,2.1,4.9,2.0,7.3,2.4,9.7,2.7,12.9,3.0,18.2,3.8,11.6,2.4,15.4,3.0,7.4,2.3,7.4,2.2,64985,6205,83323,6463,35.1,(X),(X),(X),(X),(X),17724,1461,2.3,1.6,1.3,1.0,2.7,1.4,6.4,3.1,12.2,4.4,17.3,4.3,14.9,3.6,21.3,4.5,10.8,3.5,10.7,3.3,90063,10122,104869,8758,(X),(X),34.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,98178,9457,N,N,(X),(X),(X),(X),(X),(X),11869,1335,9.4,4.5,10.2,4.5,14.3,5.3,14.5,5.5,14.9,4.7,19.9,6.5,6.2,2.7,5.7,3.1,2.3,2.3,2.6,1.9,37114,7403,49942,6288,(X),(X),(X),(X),36.0,(X),36113,Pneumococcal,Counties,Warren,,2019,18-64 Years at Increased Risk,Overall,36.1,34.0 to 38.1,
3995,0500000US36113,"Warren County, New York",Warren County,New York,36.0,29593,1551,5.2,2.1,4.9,2.0,7.3,2.4,9.7,2.7,12.9,3.0,18.2,3.8,11.6,2.4,15.4,3.0,7.4,2.3,7.4,2.2,64985,6205,83323,6463,35.1,(X),(X),(X),(X),(X),17724,1461,2.3,1.6,1.3,1.0,2.7,1.4,6.4,3.1,12.2,4.4,17.3,4.3,14.9,3.6,21.3,4.5,10.8,3.5,10.7,3.3,90063,10122,104869,8758,(X),(X),34.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,98178,9457,N,N,(X),(X),(X),(X),(X),(X),11869,1335,9.4,4.5,10.2,4.5,14.3,5.3,14.5,5.5,14.9,4.7,19.9,6.5,6.2,2.7,5.7,3.1,2.3,2.3,2.6,1.9,37114,7403,49942,6288,(X),(X),(X),(X),36.0,(X),36113,Td or Tdap,Counties,Warren,,2019,≥18 Years,Overall,74.2,72.5 to 75.8,
3998,0500000US36113,"Warren County, New York",Warren County,New York,36.0,29593,1551,5.2,2.1,4.9,2.0,7.3,2.4,9.7,2.7,12.9,3.0,18.2,3.8,11.6,2.4,15.4,3.0,7.4,2.3,7.4,2.2,64985,6205,83323,6463,35.1,(X),(X),(X),(X),(X),17724,1461,2.3,1.6,1.3,1.0,2.7,1.4,6.4,3.1,12.2,4.4,17.3,4.3,14.9,3.6,21.3,4.5,10.8,3.5,10.7,3.3,90063,10122,104869,8758,(X),(X),34.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,98178,9457,N,N,(X),(X),(X),(X),(X),(X),11869,1335,9.4,4.5,10.2,4.5,14.3,5.3,14.5,5.5,14.9,4.7,19.9,6.5,6.2,2.7,5.7,3.1,2.3,2.3,2.6,1.9,37114,7403,49942,6288,(X),(X),(X),(X),36.0,(X),36113,Pneumococcal,Counties,Warren,,2019,≥65 Years,Overall,74.2,72.2 to 76.1,
3999,0500000US36113,"Warren County, New York",Warren County,New York,36.0,29593,1551,5.2,2.1,4.9,2.0,7.3,2.4,9.7,2.7,12.9,3.0,18.2,3.8,11.6,2.4,15.4,3.0,7.4,2.3,7.4,2.2,64985,6205,83323,6463,35.1,(X),(X),(X),(X),(X),17724,1461,2.3,1.6,1.3,1.0,2.7,1.4,6.4,3.1,12.2,4.4,17.3,4.3,14.9,3.6,21.3,4.5,10.8,3.5,10.7,3.3,90063,10122,104869,8758,(X),(X),34.3,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,98178,9457,N,N,(X),(X),(X),(X),(X),(X),11869,1335,9.4,4.5,10.2,4.5,14.3,5.3,14.5,5.5,14.9,4.7,19.9,6.5,6.2,2.7,5.7,3.1,2.3,2.3,2.6,1.9,37114,7403,49942,6288,(X),(X),(X),(X),36.0,(X),36113,Tdap,Counties,Warren,,2019,≥18 Years,Overall,43.1,40.1 to 46.3,
